Date,Apple,Amazon,Google,Intel,Microsoft,NVIDIA,AMD,S&P 500
2023-10-23 00:00:00-04:00,172.5522003173828,126.55999755859375,136.5,33.64045333862305,328.04632568359375,429.6920471191406,100.01000213623047,4217.0400390625
2023-10-24 00:00:00-04:00,172.99105834960938,128.55999755859375,138.80999755859375,34.37587356567383,329.25164794921875,436.5711364746094,101.66999816894531,4247.68017578125
2023-10-25 00:00:00-04:00,170.65713500976562,121.38999938964844,125.61000061035156,32.62677001953125,339.3524475097656,417.7336730957031,96.05999755859375,4186.77001953125
2023-10-26 00:00:00-04:00,166.45802307128906,119.56999969482422,122.27999877929688,32.318687438964844,326.6218566894531,403.20562744140625,93.66999816894531,4137.22998046875
2023-10-27 00:00:00-04:00,167.78457641601562,127.73999786376953,122.16999816894531,35.31999588012695,328.534423828125,404.9454040527344,96.43000030517578,4117.3701171875
2023-10-30 00:00:00-04:00,169.8491973876953,132.7100067138672,124.45999908447266,35.46906280517578,336.0054016113281,411.5544738769531,96.18000030517578,4166.81982421875
2023-10-31 00:00:00-04:00,170.32797241210938,133.08999633789062,124.08000183105469,36.274051666259766,336.80230712890625,407.7449951171875,98.5,4193.7998046875
2023-11-01 00:00:00-04:00,173.51968383789062,137.0,126.44999694824219,37.05915832519531,344.7315368652344,423.19293212890625,108.04000091552734,4237.85986328125
2023-11-02 00:00:00-04:00,177.11038208007812,138.07000732421875,127.48999786376953,37.46662139892578,346.97283935546875,435.0013427734375,107.83000183105469,4317.77978515625
2023-11-03 00:00:00-04:00,176.1927490234375,138.60000610351562,129.10000610351562,37.90389633178711,351.43548583984375,449.9892883300781,112.25,4358.33984375
2023-11-06 00:00:00-05:00,178.7660675048828,139.74000549316406,130.25,37.839088439941406,355.15106201171875,457.4483337402344,111.75,4365.97998046875
2023-11-07 00:00:00-05:00,181.349365234375,142.7100067138672,130.97000122070312,38.65669250488281,359.1356201171875,459.488037109375,113.44999694824219,4378.3798828125
2023-11-08 00:00:00-05:00,182.41659545898438,142.0800018310547,131.83999633789062,37.809173583984375,361.7952880859375,465.67718505859375,113.58999633789062,4382.77978515625
2023-11-09 00:00:00-05:00,181.93783569335938,140.60000610351562,130.24000549316406,37.68952560424805,359.29498291015625,469.4366760253906,113.48999786376953,4347.35009765625
2023-11-10 00:00:00-05:00,186.16244506835938,143.55999755859375,132.58999633789062,38.746429443359375,368.2402648925781,483.28485107421875,118.58999633789062,4415.240234375
2023-11-13 00:00:00-05:00,184.5644989013672,142.58999633789062,132.08999633789062,38.11826705932617,365.2618103027344,486.13446044921875,116.79000091552734,4411.5498046875
2023-11-14 00:00:00-05:00,187.2011260986328,145.8000030517578,133.6199951171875,39.29481887817383,368.8379211425781,496.4930419921875,119.87999725341797,4495.7001953125
